id,name,sectype,currency,exchange,minvol,maxvol,meanvol,medianvol
1719,CNTG,,,,0.523724,2.02244,1.01842,0.875837
1720,CNTY,,,,0.166794,3.0022,0.570232,0.472898
1721,CNX,,,,0.159858,3.01594,0.519161,0.440562
1722,CNXC,,,,,,,
1723,CNXN,,,,0.149368,2.51623,0.56223,0.48095
1724,CNXT,,,,0.0935421,1.49345,0.337117,0.280931
1725,CNYA,,,,,,,
1726,CO,,,,0.0899024,1.06675,0.443235,0.392319
1727,COCP,,,,0.308432,14.4066,1.39442,0.88415
1728,CODA,,,,0.226845,8.58275,1.41649,0.929681
1729,COD-A,,,,,,,
1730,COD-B,,,,,,,
1731,COD-C,,,,,,,
1732,CODI,,,,0.0935207,1.15491,0.257018,0.220293
1733,CODX,,,,0.310379,4.37014,1.2321,0.924106
1734,COE,,,,0.133977,2.03653,0.648232,0.537589
1735,COF,,,,0.100377,1.90222,0.394418,0.309902
1736,COF-G,,,,,,,
1737,COF-H,,,,,,,
1738,COF-I,,,,,,,
1739,COF-J,,,,,,,
1740,COF-K,,,,,,,
1741,COFS,,,,0.0437635,1.04938,0.250707,0.208882
1742,COG,,,,0.108723,3.08598,0.416616,0.354732
1743,COGT,,,,0.284343,5.01774,1.3033,0.999733
1744,COHN,,,,0.176602,9.31977,0.847496,0.638274
1745,COHR,,,,0.118663,1.18524,0.346491,0.323274
1746,COHU,,,,0.162883,2.11702,0.493922,0.449102
1747,COKE,,,,0.0550341,1.04876,0.284761,0.254721
1748,COLB,,,,0.0890722,1.6497,0.369721,0.298467
1749,COLD,,,,0.107826,1.06928,0.283674,0.226214
1750,COLL,,,,0.38131,1.55269,0.666431,0.596303
1751,COLM,,,,0.111274,2.0297,0.380139,0.300221
1752,COM,,,,0.0302395,0.307914,0.0909723,0.080169
1753,COMB,,,,0.0660442,0.316301,0.118773,0.107557
1754,COMM,,,,0.125567,1.37302,0.401905,0.336692
1755,COMT,,,,0.0754983,0.558437,0.171532,0.151841
1756,CONE,,,,0.125005,1.09492,0.274383,0.242963
1757,CONN,,,,0.164956,2.03313,0.629823,0.55495
1758,CONXU,,,,0.0484838,0.0484838,0.0484838,0.0484838
1759,COO,,,,0.0828293,2.15569,0.334581,0.281796
1760,COOP,,,,,,,
1761,COP,,,,0.0837673,2.05568,0.294132,0.254522
1762,COPX,,,,0.126723,4.63247,0.380591,0.30241
1763,COR,,,,0.113574,0.849934,0.264343,0.236419
1764,CORE,,,,0.125883,2.91305,0.388977,0.311488
1765,CORN,,,,,,,
1766,CORP,,,,,,,
1767,CORR,,,,0.111485,6.72239,0.477414,0.252287
1768,CORT,,,,0.263185,2.76914,0.707918,0.608055
1769,COR-Z,,,,,,,
1770,COST,,,,0.0655251,2.00767,0.27293,0.221788
1771,COTY,,,,0.107303,2.10792,0.44503,0.362188
1772,COUP,,,,0.210276,1.01159,0.489036,0.454116
1773,COW,,,,0.1025,0.610269,0.236381,0.198232
1774,COWN,,,,0.168883,1.53044,0.452962,0.394629
1775,COWNL,,,,,,,
1776,COWNZ,,,,,,,
1777,COWZ,,,,0.0660281,0.852621,0.186322,0.143756
1778,CP,,,,0.0966538,2.08917,0.291903,0.253778
1779,CPA,,,,0.130799,2.05369,0.415663,0.361957
1780,CPAC,,,,0.122284,0.821718,0.341625,0.314508
1781,CPAH,,,,0.242501,3.00995,0.895868,0.776841
1782,CPB,,,,0.0722041,2.00391,0.234927,0.201628
1783,CPE,,,,0.135545,4.1666,0.600478,0.489505
1784,CPER,,,,0.11399,0.623744,0.232069,0.205688
1785,CPF,,,,0.103243,12.3236,0.504472,0.300582
1786,CPG,,,,0.103132,2.70012,0.439638,0.373012
1787,CPHC,,,,0.0854463,1.37234,0.487633,0.433291
1788,CPHI,,,,0.236691,3.24783,0.967428,0.846125
1789,CPI,,,,0.0112649,0.178982,0.0412988,0.0345699
1790,CPIX,,,,0.0878706,1.4818,0.406281,0.35239
1791,CPK,,,,0.0610965,1.76836,0.234354,0.199187
1792,CPLG,,,,0.149476,2.80403,0.684275,0.399634
1793,CPLP,,,,0.109668,6.42684,0.469273,0.345387
1794,CPRI,,,,0.142238,2.28639,0.43301,0.366946
1795,CPRT,,,,0.0897151,2.90415,0.391513,0.296228
1796,CPRX,,,,0.288316,3.71717,0.901893,0.735601
1797,CPS,,,,0.103237,1.92679,0.428555,0.287551
1798,CPS.U,,,,,,,
1799,CPS.W,,,,,,,
1800,CPSH,,,,0.201377,2.96954,0.961114,0.800318
1801,CPSI,,,,0.0985608,1.24923,0.371129,0.335648
1802,CPSR,,,,0.0398268,0.179728,0.0862821,0.0576577
1803,CPSS,,,,0.137646,3.27866,0.739491,0.55867
1804,CPST,,,,0.19516,9.69087,0.850062,0.735687
1805,CPT,,,,0.0672191,1.60529,0.232023,0.175206
1806,CPTA,,,,0.0817031,2.18289,0.313055,0.217549
1807,CPTAG,,,,0.0213752,2.2334,0.227896,0.0923278
1808,CPTAL,,,,,,,
1809,CPZ,,,,0.0965696,1.23567,0.384292,0.262616
1810,CQP,,,,0.102354,1.49762,0.384367,0.301234
1811,CQQQ,,,,0.156309,0.782952,0.324822,0.301369
1812,CR,,,,0.0819954,1.25529,0.303222,0.258844
1813,CRAI,,,,0.131408,3.00959,0.441086,0.376227
1814,CRAK,,,,0.0830511,0.898722,0.211265,0.17708
1815,CRBN,,,,0.0419164,0.773187,0.144403,0.118304
1816,CRBP,,,,0.294005,4.37201,0.845348,0.707274
1817,CRC,,,,0.977041,1.01357,0.990548,0.981036
1818,CRD.A,,,,,,,
1819,CRD.B,,,,,,,
1820,CRDF,,,,0.46045,2.21921,1.28234,1.27282
1821,CREE,,,,0.173919,2.38308,0.594933,0.526504
1822,CREG,,,,0.212295,9.99666,1.10976,0.773105
1823,CRESY,,,,0.139157,1.49665,0.436246,0.394837
1824,CREX,,,,0.430628,13.9572,1.52409,1.16665
1825,CREXW,,,,,,,
1826,CRF,,,,0.06284,3.11984,0.292104,0.216089
1827,CRH,,,,0.120749,4.6992,0.379213,0.315558
1828,CRH.U,,,,,,,
1829,CRH.W,,,,,,,
1830,CRHC,,,,0.0694557,0.0694557,0.0694557,0.0694557
1831,CRHM,,,,0.145471,2.24409,0.703184,0.64799
1832,CRI,,,,0.0677031,2.92159,0.340778,0.279819
1833,CRIS,,,,0.267572,6.97753,0.857187,0.729904
1834,CRK,,,,0.199444,2.78194,0.625433,0.526314
1835,CRL,,,,0.101248,1.12595,0.305557,0.261721
1836,CRM,,,,0.118508,5.79403,0.439732,0.379391
1837,CRMD,,,,0.335878,6.63562,1.10771,0.954271
1838,CRMT,,,,0.106516,2.00766,0.452226,0.388228
1839,CRNC,,,,0.303573,1.55359,0.808153,0.713415
1840,CRNT,,,,0.16507,1.97762,0.595055,0.537809
1841,CRNX,,,,0.324565,1.37528,0.660489,0.624768
1842,CROC,,,,0.0979659,0.596248,0.203785,0.19205
1843,CRON,,,,0.320849,1.87816,0.840472,0.803241
1844,CROX,,,,0.181875,2.96557,0.624432,0.488034
1845,CRS,,,,0.124728,2.89198,0.408831,0.354639
1846,CRSA,,,,0.0267266,0.570584,0.116475,0.0494057
1847,CRSAW,,,,,,,
1848,CRSP,,,,0.359476,1.12605,0.686474,0.663833
1849,CRSR,,,,0.640343,1.06214,0.854688,0.762493
1850,CRT,,,,0.0945085,1.72594,0.340233,0.294809
1851,CRTD,,,,0.590283,1.07567,0.964341,0.98373
1852,CRTDW,,,,,,,
1853,CRTO,,,,0.160404,1.22374,0.513081,0.454154
1854,CRTX,,,,0.297925,1.73144,0.906262,0.900009
1855,CRUS,,,,0.166681,1.80144,0.597491,0.540234
1856,CRVL,,,,0.107129,2.88442,0.382848,0.322186
1857,CRVS,,,,0.191902,2.10467,0.774683,0.658489
1858,CRWD,,,,0.401758,1.17967,0.687319,0.664817
1859,CRWS,,,,0.0718822,1.69491,0.397932,0.30929
1860,CRY,,,,0.169961,4.45199,0.552521,0.465439
1861,CS,,,,0.111562,1.57482,0.36359,0.292906
1862,C-S,,,,,,,
1863,CSA,,,,0.0693045,0.912862,0.207473,0.164136
1864,CSB,,,,0.075724,0.839145,0.188884,0.152523
1865,CSBR,,,,,,,
1866,CSCO,,,,,,,
1867,CSCW,,,,0.102536,10.5676,1.19307,0.900292
1868,CSD,,,,0.0579066,1.13496,0.205262,0.171208
1869,CSF,,,,0.0295832,0.440446,0.151989,0.135639
1870,CSGP,,,,0.0996752,1.37335,0.393085,0.318672
1871,CSGS,,,,0.107972,2.20574,0.421668,0.338047
1872,CSII,,,,0.112005,1.15976,0.475478,0.430669
1873,CSIQ,,,,0.221067,2.00417,0.724826,0.668664
1874,CSL,,,,0.0703439,2.9319,0.302182,0.25405
1875,CSLT,,,,0.304914,1.89971,0.724936,0.659487
1876,CSM,,,,0.0341708,2.88848,0.180268,0.128256
1877,CSML,,,,0.0810532,1.02828,0.224475,0.177246
1878,CSOD,,,,0.131938,1.3561,0.395052,0.356837
1879,CSPI,,,,0.076305,1.74676,0.539139,0.465204
1880,CSPR,,,,0.537964,1.73847,0.998491,0.917965
1881,CSQ,,,,0.0508859,1.29233,0.182831,0.137443
1882,CSSE,,,,0.252751,1.33663,0.631197,0.607603
1883,CSSEN,,,,0.0999181,0.188996,0.150258,0.144851
1884,CSSEP,,,,0.0352791,1.13735,0.189311,0.117649
1885,CSTE,,,,0.119523,1.86249,0.451281,0.408204
1886,CSTL,,,,0.256247,1.20535,0.691994,0.69811
1887,CSTM,,,,0.168215,2.21703,0.584627,0.480077
1888,CSTR,,,,0.115417,1.43406,0.365635,0.304187
1889,CSU,,,,0.137615,7.64795,0.491076,0.414536
1890,CSV,,,,0.0896661,1.71766,0.397219,0.324283
1891,CSWC,,,,0.0707532,5.74677,0.3384,0.241522
1892,CSWCL,,,,0.0349564,1.15149,0.153491,0.0926184
1893,CSWI,,,,0.103957,1.04526,0.262927,0.21422
1894,CSX,,,,0.106405,1.51795,0.295765,0.253678
1895,CTA.U,,,,,,,
1896,CTAA,,,,0.0326708,1.47866,0.161759,0.113501
1897,CTA-A,,,,,,,
1898,CTA-B,,,,,,,
1899,CTAS,,,,0.0549892,2.09307,0.298575,0.243312
1900,CTB,,,,0.0741074,2.44563,0.39818,0.335994
1901,CTBB,,,,,,,
1902,CTBI,,,,0.0973461,1.05306,0.313238,0.27099
1903,CTDD,,,,,,,
1904,CTEC,,,,0.327795,0.335467,0.331631,0.331631
1905,CTEK,,,,0.0717658,2.02493,0.613232,0.528985
1906,CTG,,,,0.114778,2.22908,0.518247,0.447165
1907,CTHR,,,,0.15573,2.96283,0.704607,0.608193
1908,CTIB,,,,0.21281,6.04882,1.01509,0.762615
1909,CTIC,,,,0.166321,5.88604,0.930654,0.727952
1910,CTK,,,,0.283186,1.12828,0.682872,0.670164
1911,CTLT,,,,0.146001,1.18854,0.329458,0.308347
1912,CTMX,,,,0.248103,1.94365,0.643139,0.546784
1913,CTO,,,,0.0671946,1.41248,0.314756,0.267478
1914,CTR,,,,0.0676585,6.71746,0.396908,0.202971
1915,CTRA,,,,0.0830301,2.97374,0.630654,0.319727
1916,CTRE,,,,0.121465,2.16876,0.344599,0.285548
1917,CTRM,,,,0.360423,4.81146,1.15802,0.9014
1918,CTRN,,,,0.189228,1.94876,0.490079,0.430498
1919,CTS,,,,0.0791902,3.22201,0.448291,0.361784
1920,CTSH,,,,0.0723497,3.21013,0.463399,0.336978
1921,CTSO,,,,0.208552,2.7581,0.721728,0.627837
1922,CTT,,,,0.097708,1.64607,0.276282,0.224379
1923,CTVA,,,,0.236615,1.06432,0.46057,0.415128
1924,CTXR,,,,0.0,3.57953,1.07978,1.0118
1925,CTXRW,,,,,,,
1926,CTXS,,,,0.0800345,3.01571,0.500341,0.377142
1927,CTY,,,,0.0246812,1.87157,0.155998,0.0865991
1928,CUB,,,,0.082579,3.09118,0.393422,0.342969
1929,CUBA,,,,0.0627636,1.60626,0.419188,0.368943
1930,CUBB,,,,,,,
1931,CUB-C,,,,,,,
1932,CUB-D,,,,,,,
1933,CUBE,,,,0.111798,0.835369,0.236308,0.206502
1934,CUB-E,,,,,,,
1935,CUB-F,,,,,,,
1936,CUBI,,,,0.117942,1.60729,0.345278,0.280807
1937,CUE,,,,0.377916,1.48765,0.74485,0.719662
1938,CUK,,,,0.0892038,2.47767,0.31662,0.237072
1939,CULP,,,,0.106638,2.19256,0.485902,0.404678
1940,CURE,,,,0.165007,5.825,0.57728,0.426717
1941,CURI,,,,0.0847177,0.748847,0.258818,0.166012
1942,CURIW,,,,,,,
1943,CURO,,,,0.189672,1.88216,0.650455,0.52957
1944,CUT,,,,0.0643716,0.880912,0.233776,0.18523
1945,CUTR,,,,0.143416,1.5047,0.460971,0.407248
1946,CUZ,,,,0.0790819,2.2331,0.304503,0.224538
1947,CVA,,,,0.0461032,1.69129,0.414505,0.32521
1948,CVAC,,,,0.598576,1.17604,0.849237,0.75667
1949,CVBF,,,,0.113972,1.3624,0.345157,0.277221
1950,CVCO,,,,0.138477,1.97877,0.403255,0.356317
1951,CVCY,,,,0.0789937,3.01603,0.497478,0.376446
1952,CVE,,,,0.114931,2.82863,0.425268,0.379814
1953,CVEO,,,,0.20248,10.506,0.914243,0.700845
1954,CVET,,,,0.224068,1.71792,0.763866,0.626692
1955,CVGI,,,,0.150965,2.94403,0.617458,0.48702
1956,CVGW,,,,0.105921,1.6254,0.365671,0.313408
1957,CVI,,,,0.132758,2.58505,0.520431,0.424851
1958,CVLG,,,,0.147382,2.19551,0.535511,0.477553
1959,CVLT,,,,0.107788,1.14999,0.385918,0.354732
1960,CVLY,,,,0.0776761,2.17737,0.387177,0.326623
1961,CVM,,,,0.21181,13.4597,1.03023,0.809053
1962,CVNA,,,,0.389929,2.32662,0.784077,0.698785
1963,CVR,,,,0.0763429,2.32257,0.345633,0.301834
1964,CVS,,,,0.0789783,2.08589,0.300894,0.247636
1965,CVU,,,,0.0678321,2.76331,0.581575,0.431796
1966,CVV,,,,0.163211,2.01545,0.569,0.517551
1967,CVX,,,,0.0850033,1.98888,0.247563,0.211259
1968,CVY,,,,0.0469217,1.06168,0.180953,0.138769
1969,CW,,,,0.0445563,2.01665,0.284422,0.239787
1970,CWB,,,,0.0450649,0.683223,0.118049,0.0953716
1971,CWBC,,,,0.0536686,2.20629,0.48444,0.412373
1972,CWBR,,,,0.416933,1.77018,0.947175,0.91621
1973,CWCO,,,,0.140728,2.04391,0.470673,0.408687
1974,CWE.A,,,,,,,
1975,CWEB,,,,0.310274,1.29727,0.616751,0.592376
1976,CWEN,,,,,,,
1977,CWH,,,,0.23551,2.12825,0.628446,0.570851
1978,CWI,,,,0.0530717,1.10825,0.200182,0.162611
1979,CWK,,,,0.154636,1.81686,0.484061,0.380732
1980,CWS,,,,0.0568352,0.675492,0.159302,0.12483
1981,CWST,,,,0.117713,2.96846,0.483649,0.397236
1982,CWT,,,,0.083607,11.2707,0.333225,0.245362
1983,CX,,,,0.097315,2.16717,0.420634,0.352084
1984,CXDC,,,,0.113009,1.34907,0.473298,0.417541
1985,CXDO,,,,0.0456324,9.74143,0.736091,0.54957
1986,CXE,,,,0.0514321,1.18764,0.154903,0.13308
1987,CXH,,,,0.0319495,0.909929,0.126616,0.108444
1988,CXO,,,,0.157654,1.82249,0.441334,0.37681
1989,CXP,,,,0.0865768,1.4663,0.249571,0.186716
1990,CXSE,,,,0.10398,0.656075,0.234039,0.207573
1991,CXW,,,,0.121507,6.79812,0.436292,0.288166
1992,CYAD,,,,0.325467,2.17994,0.732842,0.674306
1993,CYAN,,,,0.165801,2.23384,0.786796,0.706716
1994,CYB,,,,0.00849949,0.243943,0.0588185,0.049352
1995,CYBE,,,,0.138372,2.10296,0.553491,0.503419
1996,CYBR,,,,,,,
1997,CYCC,,,,0.161127,12.9359,1.01156,0.74996
1998,CYCN,,,,0.44804,4.67963,1.45991,1.13336
1999,CYD,,,,0.10348,2.61976,0.612141,0.509109
2000,CYH,,,,0.108762,2.00872,0.510387,0.409794
2001,CYRN,,,,0.205593,1.51498,0.583358,0.514329
2002,CYRX,,,,0.219593,2.57031,0.91855,0.81252
2003,CYTK,,,,0.124079,7.65432,0.719913,0.588633
2004,CZA,,,,0.0353507,1.04749,0.177603,0.133916
2005,CZNC,,,,0.0733582,1.5772,0.353802,0.289566
2006,CZR,,,,0.154817,3.04517,0.495726,0.382807
2007,CZWI,,,,0.0529085,2.97914,0.331706,0.240407
2008,CZZ,,,,0.149549,2.23175,0.489749,0.417042
2009,D,,,,0.0645607,2.8528,0.205473,0.168274
2010,DAC,,,,0.126322,10.632,0.723477,0.557811
2011,DADA,,,,0.699223,1.45056,0.990803,0.905761
2012,DAIO,,,,0.117934,3.22924,0.677248,0.576632
2013,DAKT,,,,0.137293,2.92758,0.536504,0.447302
2014,DAL,,,,0.143862,1.76462,0.466761,0.361814
2015,DALI,,,,0.0427751,0.65084,0.181561,0.153922
2016,DALT,,,,0.0546482,1.00456,0.167887,0.114012
2017,DAN,,,,0.136363,3.36579,0.562192,0.398278
2018,DAO,,,,0.302503,1.77285,0.840685,0.79118
2019,DAR,,,,0.127921,4.4005,0.557581,0.399849
2020,DARE,,,,0.308836,2.64823,0.98506,0.850827
2021,DAUG,,,,0.0530252,0.388756,0.13973,0.0960307
2022,DAVA,,,,0.206288,1.09887,0.483587,0.433617
2023,DAX,,,,0.0629401,0.786798,0.210176,0.187133
2024,DB,,,,0.111747,1.58956,0.392693,0.33961
2025,DBA,,,,0.0418041,0.580051,0.174137,0.143752
2026,DBAW,,,,0.0509215,0.713403,0.149637,0.126051
2027,DBB,,,,0.0925749,0.661502,0.228764,0.193325
2028,DBC,,,,0.05781,0.557574,0.192718,0.176225
2029,DBD,,,,0.0866135,1.99675,0.401134,0.313819
2030,DBDR,,,,,,,
2031,DBDRU,,,,,,,
2032,DBDRW,,,,,,,
2033,DBE,,,,0.104876,0.88592,0.292551,0.255215
2034,DBEF,,,,0.04551,0.780661,0.186949,0.145758
2035,DBEH,,,,0.254022,0.484078,0.350356,0.299513
2036,DBEM,,,,0.0716402,42.2314,0.772088,0.15521
2037,DBEU,,,,0.0496086,0.785625,0.160408,0.1359
2038,DBEZ,,,,0.0513747,0.85811,0.180459,0.147843
2039,DBGR,,,,0.0492942,0.750578,0.194461,0.171568
2040,DBI,,,,0.0949851,3.10851,0.478686,0.403794
2041,DBJP,,,,0.065961,0.753649,0.213288,0.192233
2042,DBL,,,,0.0575499,0.82293,0.134749,0.116851
2043,DBLV,,,,0.0542447,0.671226,0.151666,0.126615
2044,DBMF,,,,0.0710657,0.293311,0.152033,0.123524
2045,DBO,,,,0.085086,0.882816,0.297995,0.268444
2046,DBOC,,,,0.0950715,0.149314,0.133859,0.136401
2047,DBP,,,,0.0779119,0.442626,0.163515,0.125805
2048,DBS,,,,0.143632,0.705319,0.307607,0.262054
2049,DBV,,,,0.0292313,0.570991,0.116311,0.0896065
2050,DBVT,,,,0.151937,3.10377,0.635999,0.457406
2051,DBX,,,,0.233626,1.00692,0.440649,0.420916
2052,DCF,,,,0.0365237,1.26237,0.193468,0.140701
2053,DCI,,,,0.0938454,2.14097,0.28984,0.243248
2054,DCO,,,,0.102219,1.74777,0.443459,0.399367
2055,DCOM,,,,0.108321,1.20514,0.328724,0.25876
2056,DCOMP,,,,,,,
2057,DCP,,,,0.0441493,2.73994,0.367111,0.277604
2058,DCP-B,,,,,,,
2059,DCP-C,,,,,,,
2060,DCPH,,,,0.368907,2.37712,0.756143,0.612802
2061,DCRBU,,,,0.0715646,0.0987188,0.0829333,0.0819501
2062,DCT,,,,0.404104,0.484534,0.444053,0.445494
2063,DCTH,,,,,,,
2064,DCUE,,,,0.0592212,1.02796,0.240386,0.139726
2065,DD,,,,0.0984204,1.78144,0.395763,0.316058
2066,DDD,,,,0.22074,1.32163,0.584106,0.543267
2067,DDF,,,,0.0475055,1.73027,0.211094,0.168941
2068,DDG,,,,0.106366,1.16936,0.307316,0.255988
2069,DDIV,,,,0.0508328,1.02939,0.140882,0.105473
2070,DDLS,,,,0.0597946,0.805655,0.158094,0.126819
2071,DDM,,,,0.0967298,4.62113,0.378988,0.268338
2072,DDOG,,,,0.401776,1.02878,0.677971,0.655963
2073,DDS,,,,0.117025,2.04284,0.450504,0.388319
2074,DDT,,,,0.0225546,1.98524,0.20463,0.108064
2075,DDWM,,,,0.0420127,0.763773,0.141252,0.111439
2076,DE,,,,0.0820074,3.01479,0.321508,0.287047
2077,DEA,,,,0.0658524,0.972682,0.219807,0.1862
2078,DECK,,,,0.164722,3.0389,0.54977,0.465372
2079,DECZ,,,,,,,
2080,DEED,,,,0.0118141,0.0266626,0.0175927,0.0173753
2081,DEEF,,,,0.0541432,0.753202,0.152796,0.117252
2082,DEEP,,,,0.0844806,0.952486,0.215849,0.186047
2083,DEF,,,,0.0314588,0.845787,0.136502,0.107226
2084,DEFA,,,,0.0787505,0.680331,0.235307,0.200357
2085,DEFN,,,,,,,
2086,DEH,,,,0.0301534,0.0782745,0.0548967,0.0498004
2087,DEH.U,,,,,,,
2088,DEH.W,,,,,,,
2089,DEI,,,,0.0946125,1.51347,0.29695,0.2102
2090,DELL,,,,0.171685,1.09104,0.425823,0.344841
2091,DEM,,,,0.0794204,0.991731,0.235184,0.194862
2092,DEMZ,,,,,,,
2093,DEN,,,,0.133112,18.6937,0.684982,0.444476
2094,DENN,,,,0.103459,2.2953,0.559576,0.435894
2095,DEO,,,,0.0674033,0.795588,0.222156,0.189533
2096,DES,,,,0.0695767,4.57605,0.2546,0.162976
2097,DESP,,,,0.224249,1.6268,0.498485,0.410367
2098,DEUS,,,,0.0431198,0.952663,0.151473,0.104004
2099,DEW,,,,0.0450275,0.935049,0.189542,0.149176
2100,DEX,,,,0.0530199,1.19975,0.19502,0.152282
2101,DFAI,,,,,,,
2102,DFAU,,,,,,,
2103,DFE,,,,0.0670899,3.01666,0.228333,0.166432
2104,DFEB,,,,0.0502917,0.368793,0.13014,0.106516
2105,DFEN,,,,0.248953,3.32255,0.724353,0.529087
2106,DFFN,,,,0.0752647,10.8889,1.38895,1.12865
2107,DFHT,,,,0.178034,0.264296,0.21835,0.223501
2108,DFHTU,,,,0.089227,0.270964,0.138646,0.114733
2109,DFHTW,,,,,,,
2110,DFIN,,,,0.171237,1.64272,0.474144,0.427413
2111,DFJ,,,,0.0551011,0.676379,0.182209,0.160853
2112,DFN.W,,,,,,,
2113,DFND,,,,0.0471354,0.55224,0.130925,0.111944
2114,DFNL,,,,0.0600321,1.04949,0.204276,0.144037
2115,DFNS,,,,0.0664609,0.465369,0.156419,0.096516
2116,DFP,,,,0.0406896,1.31331,0.138595,0.102806
2117,DFPH,,,,0.0732145,0.256092,0.11992,0.0943147
2118,DFPHU,,,,0.0525716,0.395617,0.239395,0.258701
2119,DFPHW,,,,,,,
2120,DFS,,,,0.107442,1.88142,0.364053,0.261052
2121,DFVL,,,,0.183127,1.37176,0.440211,0.320148
2122,DFVS,,,,0.130283,1.99587,0.353616,0.268603
2123,DG,,,,0.102299,0.63668,0.250134,0.236906
2124,DGICA,,,,0.110784,1.32087,0.328399,0.273973
2125,DGICB,,,,0.166275,1.3742,0.629312,0.572129
2126,DGII,,,,0.144872,1.5945,0.509105,0.451854
2127,DGL,,,,0.0715552,0.369459,0.144026,0.118055
2128,DGLY,,,,0.279199,9.40304,1.01739,0.834147
2129,DGN.U,,,,,,,
2130,DGN.W,,,,,,,
2131,DGNR,,,,0.194191,0.581669,0.416238,0.507246
2132,DGNS,,,,,,,
2133,DGP,,,,0.131401,1.32623,0.355182,0.308417
2134,DGRE,,,,0.0832014,0.847287,0.193945,0.175243
2135,DGRO,,,,0.0393465,0.830158,0.158493,0.125965
2136,DGRS,,,,0.0788203,1.20488,0.185573,0.151455
2137,DGRW,,,,,,,
2138,DGS,,,,0.0709495,1.20087,0.213208,0.178202
2139,DGT,,,,0.0605975,0.784298,0.1776,0.150986
2140,DGX,,,,0.0543695,2.01153,0.289886,0.224507
2141,DGZ,,,,0.0672394,0.57183,0.191673,0.166079
2142,DHC,,,,0.124924,2.22941,0.440617,0.290149
2143,DHCNI,,,,0.030912,4.0591,0.292808,0.153108
2144,DHCNL,,,,,,,
2145,DHF,,,,0.044589,1.02276,0.186257,0.150009
2146,DHI,,,,0.124464,1.86006,0.443512,0.393818
2147,DHIL,,,,0.099063,4.98565,0.609056,0.373403
2148,DHR,,,,0.0508718,2.00759,0.257657,0.21386
2149,DHR-A,,,,,,,
2150,DHR-B,,,,,,,
2151,DHS,,,,0.0414203,0.862896,0.167601,0.115618
2152,DHT,,,,0.104893,10.5914,0.540683,0.403736
2153,DHX,,,,0.156749,1.44068,0.5438,0.499232
2154,DHY,,,,0.056092,1.52985,0.213105,0.17164
2155,DIA,,,,0.0376978,0.817449,0.162652,0.136457
2156,DIAL,,,,0.0160227,0.3426,0.0498914,0.0382333
2157,DIAX,,,,0.0501617,1.01605,0.166062,0.123742
2158,DIG,,,,0.155853,9.63939,0.584949,0.427905
2159,DIM,,,,0.0534725,0.949051,0.194538,0.15819
2160,DIN,,,,0.0717399,2.98021,0.473643,0.323479
2161,DINT,,,,0.10035,0.704808,0.210048,0.179952
2162,DIOD,,,,0.164396,1.82443,0.517813,0.44422
2163,DIS,,,,0.061796,3.12293,0.286163,0.228355
2164,DISCA,,,,0.120627,2.84979,0.346424,0.279912
2165,DISCB,,,,0.154605,2.85852,0.684005,0.516148
2166,DISCK,,,,0.108838,2.91066,0.342977,0.274197
2167,DISH,,,,0.117757,2.3029,0.454108,0.356666
2168,DIT,,,,0.0770766,5.20188,0.570031,0.44934
2169,DIV,,,,0.0469825,1.16142,0.138349,0.1064
2170,DIVA,,,,0.0492887,0.813803,0.177847,0.120417
2171,DIVB,,,,0.0612553,0.782986,0.194177,0.161712
2172,DIVO,,,,0.0576662,0.698963,0.159285,0.12298
2173,DJCB,,,,0.168142,0.666181,0.422441,0.439018
2174,DJCI,,,,0.0635246,0.419348,0.153144,0.14313
2175,DJCO,,,,0.0661222,1.89101,0.421423,0.361625
2176,DJD,,,,0.0608315,0.806309,0.16066,0.121763
2177,DJP,,,,0.0606536,0.486502,0.168151,0.152698
2178,DJUL,,,,0.0473716,0.0962101,0.0716044,0.067
2179,DJUN,,,,0.064887,0.0939143,0.0853313,0.0864892
2180,DK,,,,,,,
2181,DKL,,,,0.114679,2.09467,0.391359,0.30599
2182,DKNG,,,,0.207838,1.36153,0.768963,0.761288
2183,DKS,,,,0.141251,1.98969,0.386839,0.332015
2184,DL,,,,0.110564,1.89639,0.558941,0.499741
2185,DLA,,,,0.0896765,3.30465,0.42436,0.335974
2186,DLB,,,,0.0916024,1.00585,0.323008,0.291725
2187,DLHC,,,,0.184872,2.28593,0.686556,0.60227
2188,DLN,,,,0.0325177,0.881673,0.159155,0.12228
2189,DLN-A,,,,,,,
2190,DLN-B,,,,,,,
2191,DLNG,,,,0.143179,2.20725,0.52149,0.401412
2192,DLPN,,,,0.0,6.05838,1.35455,1.06039
2193,DLPNW,,,,,,,
2194,DLR,,,,0.0955005,1.41985,0.287832,0.235271
2195,DLR-C,,,,,,,
2196,DLR-J,,,,,,,
2197,DLR-K,,,,,,,
2198,DLR-L,,,,,,,
2199,DLS,,,,0.0544914,0.766826,0.183939,0.151627
2200,DLTH,,,,0.203888,1.8032,0.587778,0.498424
2201,DLTR,,,,0.0948334,3.02316,0.410926,0.332904
2202,DLX,,,,0.0846548,1.35247,0.32427,0.261351
2203,DLY,,,,0.104456,0.493217,0.199385,0.168567
2204,DMAC,,,,1.75725e-07,8.14601,1.07312,0.948311
2205,DMAY,,,,0.0397987,0.105237,0.0718668,0.0720524
2206,DMB,,,,0.0459055,0.796903,0.122577,0.0926801
2207,DMDV,,,,0.146125,0.917394,0.381416,0.2977
